"back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
20120204,"경기",2,2
20120204,"경남",1,2
20120204,"경남",2,4
20120204,"경북",1,1
20120204,"경북",2,3
20120204,"광주",1,2
20120204,"광주",2,2
20120204,"대구",1,0
20120204,"대구",2,1
20120204,"대전",1,2
20120204,"대전",2,0
20120204,"부산",1,0
20120204,"부산",2,2
20120204,"서울",1,5
20120204,"서울",2,1
20120204,"세종",1,1
20120204,"세종",2,0
20120204,"울산",1,0
20120204,"울산",2,0
20120204,"인천",1,1
20120204,"인천",2,0
20120204,"전남",1,1
20120204,"전남",2,0
20120204,"전북",1,1
20120204,"전북",2,0
20120204,"제주",1,0
20120204,"제주",2,2
20120204,"충남",1,2
20120204,"충남",2,1
20120204,"충북",1,0
20120204,"충북",2,0
20120205,"강원",1,2
20120205,"강원",2,2
20120205,"경기",1,2
20120205,"경기",2,0
20120205,"경남",1,2
20120205,"경남",2,2
20120205,"경북",1,1
20120205,"경북",2,1
20120205,"광주",1,1
20120205,"광주",2,1
20120205,"대구",1,0
20120205,"대구",2,1
20120205,"대전",1,0
20120205,"대전",2,0
20120205,"부산",1,0
20120205,"부산",2,2
20120205,"서울",1,2
20120205,"서울",2,3
20120205,"세종",1,0
20120205,"세종",2,0
20120205,"울산",1,1
20120205,"울산",2,0
20120205,"인천",1,0
20120205,"인천",2,2
20120205,"전남",1,2
20120205,"전남",2,0
20120205,"전북",1,0
20120205,"전북",2,3
20120205,"제주",1,0
20120205,"제주",2,0
20120205,"충남",1,0
20120205,"충남",2,1
20120205,"충북",1,0
20120205,"충북",2,0
20120206,"강원",1,0
20120206,"강원",2,1
20120206,"경기",1,7
20120206,"경기",2,7
20120206,"경남",1,5
20120206,"경남",2,2
20120206,"경북",1,2
20120206,"경북",2,2
20120206,"광주",1,2
20120206,"광주",2,2
20120206,"대구",1,0
20120206,"대구",2,1
20120206,"대전",1,0
20120206,"대전",2,3
20120206,"부산",1,3
20120206,"부산",2,4
20120206,"서울",1,4
20120206,"서울",2,2
20120206,"세종",1,0
20120206,"세종",2,0
20120206,"울산",1,0
20120206,"울산",2,1
20120206,"인천",1,3
20120206,"인천",2,0
20120206,"전남",1,1
20120206,"전남",2,2
20120206,"전북",1,0
20120206,"전북",2,2
20120206,"제주",1,0
20120206,"제주",2,0
20120206,"충남",1,2
20120206,"충남",2,4
20120206,"충북",1,1
20120206,"충북",2,0
20120207,"강원",1,1
20120207,"강원",2,1
20120207,"경기",1,4
20120207,"경기",2,9
20120207,"경남",1,6
20120207,"경남",2,0
20120207,"경북",1,2
20120207,"경북",2,4
20120207,"광주",1,0
20120207,"광주",2,0
20120207,"대구",1,0
20120207,"대구",2,1
20120207,"대전",1,1
20120207,"대전",2,0
20120207,"부산",1,1
20120207,"부산",2,1
20120207,"서울",1,2
20120207,"서울",2,5
20120207,"세종",1,0
20120207,"세종",2,0
20120207,"울산",1,0
20120207,"울산",2,2
20120207,"인천",1,1
20120207,"인천",2,1
20120207,"전남",1,2
20120207,"전남",2,2
20120207,"전북",1,1
20120207,"전북",2,1
20120207,"제주",1,0
20120207,"제주",2,0
20120207,"충남",1,1
20120207,"충남",2,1
20120207,"충북",1,2
20120207,"충북",2,4
20120208,"강원",1,0
20120208,"강원",2,1
20120208,"경기",1,4
20120208,"경기",2,6
20120208,"경남",1,2
20120208,"경남",2,4
20120208,"경북",1,1
20120208,"경북",2,5
20120208,"광주",1,1
20120208,"광주",2,0
20120208,"대구",1,2
20120208,"대구",2,1
20120208,"대전",1,1
20120208,"대전",2,0
20120208,"부산",1,1
20120208,"부산",2,1
20120208,"서울",1,1
20120208,"서울",2,4
20120208,"세종",1,0
20120208,"세종",2,0
20120208,"울산",1,0
20120208,"울산",2,0
20120208,"인천",1,2
20120208,"인천",2,0
20120208,"전남",1,0
20120208,"전남",2,2
20120208,"전북",1,0
20120208,"전북",2,3
20120208,"제주",1,0
20120208,"제주",2,0
20120208,"충남",1,3
20120208,"충남",2,2
20120208,"충북",1,0
20120208,"충북",2,2
20120209,"강원",1,3
20120209,"강원",2,1
20120209,"경기",1,5
20120209,"경기",2,9
20120209,"경남",1,5
20120209,"경남",2,4
20120209,"경북",1,2
20120209,"경북",2,5
20120209,"광주",1,0
20120209,"광주",2,2
20120209,"대구",1,0
20120209,"대구",2,1
20120209,"대전",1,0
20120209,"대전",2,1
20120209,"부산",1,0
20120209,"부산",2,0
20120209,"서울",1,3
20120209,"서울",2,4
20120209,"세종",1,0
20120209,"세종",2,0
20120209,"울산",1,0
20120209,"울산",2,0
20120209,"인천",1,1
20120209,"인천",2,1
20120209,"전남",1,1
20120209,"전남",2,4
20120209,"전북",1,0
20120209,"전북",2,5
20120209,"제주",1,0
20120209,"제주",2,0
20120209,"충남",1,2
20120209,"충남",2,1
20120209,"충북",1,3
20120209,"충북",2,1
20120210,"강원",1,1
20120210,"강원",2,0
20120210,"경기",1,3
20120210,"경기",2,6
20120210,"경남",1,3
20120210,"경남",2,1
20120210,"경북",1,1
20120210,"경북",2,1
20120210,"광주",1,0
20120210,"광주",2,0
20120210,"대구",1,2
20120210,"대구",2,0
20120210,"대전",1,1
20120210,"대전",2,1
20120210,"부산",1,1
20120210,"부산",2,2
20120210,"서울",1,3
20120210,"서울",2,6
20120210,"세종",1,0
20120210,"세종",2,0
20120210,"울산",1,0
20120210,"울산",2,0
20120210,"인천",1,1
20120210,"인천",2,0
20120210,"전남",1,3
20120210,"전남",2,0
20120210,"전북",1,2
20120210,"전북",2,1
20120210,"제주",1,1
20120210,"제주",2,0
20120210,"충남",1,0
20120210,"충남",2,0
20120210,"충북",1,0
20120210,"충북",2,0
20120211,"강원",1,0
20120211,"강원",2,0
20120211,"경기",1,2
20120211,"경기",2,4
20120211,"경남",1,0
20120211,"경남",2,0
20120211,"경북",1,1
20120211,"경북",2,2
20120211,"광주",1,1
20120211,"광주",2,1
20120211,"대구",1,0
20120211,"대구",2,2
20120211,"대전",1,0
20120211,"대전",2,1
20120211,"부산",1,2
20120211,"부산",2,0
20120211,"서울",1,6
20120211,"서울",2,2
20120211,"세종",1,0
20120211,"세종",2,0
20120211,"울산",1,0
20120211,"울산",2,1
20120211,"인천",1,2
20120211,"인천",2,0
20120211,"전남",1,1
20120211,"전남",2,0
20120211,"전북",1,0
20120211,"전북",2,1
20120211,"제주",1,1
20120211,"제주",2,0
20120211,"충남",1,1
20120211,"충남",2,2
20120211,"충북",1,0
20120211,"충북",2,0
20120212,"강원",1,0
20120212,"강원",2,1
20120212,"경기",1,4
20120212,"경기",2,6
20120212,"경남",1,2
20120212,"경남",2,2
20120212,"경북",1,3
20120212,"경북",2,1
20120212,"광주",1,2
20120212,"광주",2,1
20120212,"대구",1,0
20120212,"대구",2,1
20120212,"대전",1,0
20120212,"대전",2,1
20120212,"부산",1,1
20120212,"부산",2,1
20120212,"서울",1,2
20120212,"서울",2,3
20120212,"세종",1,0
20120212,"세종",2,0
20120212,"울산",1,0
20120212,"울산",2,0
20120212,"인천",1,0
20120212,"인천",2,0
20120212,"전남",1,3
20120212,"전남",2,2
20120212,"전북",1,1
20120212,"전북",2,1
20120212,"제주",1,0
20120212,"제주",2,0
20120212,"충남",1,3
20120212,"충남",2,0
20120212,"충북",1,1
20120212,"충북",2,0
20120213,"강원",1,0
20120213,"강원",2,1
20120213,"경기",1,5
20120213,"경기",2,5
20120213,"경남",1,3
20120213,"경남",2,5
20120213,"경북",1,2
20120213,"경북",2,0
20120213,"광주",1,0
20120213,"광주",2,2
20120213,"대구",1,0
20120213,"대구",2,1
20120213,"대전",1,2
20120213,"대전",2,0
20120213,"부산",1,1
20120213,"부산",2,2
20120213,"서울",1,7
20120213,"서울",2,7
20120213,"세종",1,0
20120213,"세종",2,0
20120213,"울산",1,2
20120213,"울산",2,1
20120213,"인천",1,1
20120213,"인천",2,2
20120213,"전남",1,1
20120213,"전남",2,4
20120213,"전북",1,2
20120213,"전북",2,2
20120213,"제주",1,0
20120213,"제주",2,0
20120213,"충남",1,1
20120213,"충남",2,2
20120213,"충북",1,1
20120213,"충북",2,1
20120214,"강원",1,0
20120214,"강원",2,0
20120214,"경기",1,3
20120214,"경기",2,2
20120214,"경남",1,2
20120214,"경남",2,3
20120214,"경북",1,3
20120214,"경북",2,1
20120214,"광주",1,1
20120214,"광주",2,1
20120214,"대구",1,2
20120214,"대구",2,1
20120214,"대전",1,0
20120214,"대전",2,2
20120214,"부산",1,4
20120214,"부산",2,4
20120214,"서울",1,4
20120214,"서울",2,6
20120214,"세종",1,0
20120214,"세종",2,0
20120214,"울산",1,0
20120214,"울산",2,0
20120214,"인천",1,1
20120214,"인천",2,0
20120214,"전남",1,0
20120214,"전남",2,1
20120214,"전북",1,3
20120214,"전북",2,1
20120214,"제주",1,0
20120214,"제주",2,0
20120214,"충남",1,2
20120214,"충남",2,0
20120214,"충북",1,3
20120214,"충북",2,0
20120215,"강원",1,1
20120215,"강원",2,1
20120215,"경기",1,6
20120215,"경기",2,4
20120215,"경남",1,4
20120215,"경남",2,5
20120215,"경북",1,2
20120215,"경북",2,2
20120215,"광주",1,0
20120215,"광주",2,2
20120215,"대구",1,1
20120215,"대구",2,2
20120215,"대전",1,1
20120215,"대전",2,2
20120215,"부산",1,2
20120215,"부산",2,4
20120215,"서울",1,3
20120215,"서울",2,1
20120215,"세종",1,0
20120215,"세종",2,0
20120215,"울산",1,0
20120215,"울산",2,1
20120215,"인천",1,0
20120215,"인천",2,2
20120215,"전남",1,1
20120215,"전남",2,1
20120215,"전북",1,1
20120215,"전북",2,1
20120215,"제주",1,0
20120215,"제주",2,0
20120215,"충남",1,0
20120215,"충남",2,0
20120215,"충북",1,1
20120215,"충북",2,1
20120216,"강원",1,0
20120216,"강원",2,1
20120216,"경기",1,4
20120216,"경기",2,5
20120216,"경남",1,1
20120216,"경남",2,3
20120216,"경북",1,2
20120216,"경북",2,0
20120216,"광주",1,0
20120216,"광주",2,0
20120216,"대구",1,2
20120216,"대구",2,0
20120216,"대전",1,0
20120216,"대전",2,0
20120216,"부산",1,1
20120216,"부산",2,1
20120216,"서울",1,5
20120216,"서울",2,3
20120216,"세종",1,1
20120216,"세종",2,0
20120216,"울산",1,0
20120216,"울산",2,2
20120216,"인천",1,2
20120216,"인천",2,2
20120216,"전남",1,1
20120216,"전남",2,2
20120216,"전북",1,2
20120216,"전북",2,1
20120216,"제주",1,1
20120216,"제주",2,0
20120216,"충남",1,1
20120216,"충남",2,1
20120216,"충북",1,0
20120216,"충북",2,1
20120217,"강원",1,0
20120217,"강원",2,0
20120217,"경기",1,2
20120217,"경기",2,6
20120217,"경남",1,0
20120217,"경남",2,1
20120217,"경북",1,1
20120217,"경북",2,2
20120217,"광주",1,0
20120217,"광주",2,1
20120217,"대구",1,0
20120217,"대구",2,1
20120217,"대전",1,0
20120217,"대전",2,1
20120217,"부산",1,3
20120217,"부산",2,0
20120217,"서울",1,2
20120217,"서울",2,6
20120217,"세종",1,0
20120217,"세종",2,0
20120217,"울산",1,0
20120217,"울산",2,0
20120217,"인천",1,0
20120217,"인천",2,0
20120217,"전남",1,2
20120217,"전남",2,0
20120217,"전북",1,0
20120217,"전북",2,1
20120217,"제주",1,0
20120217,"제주",2,0
20120217,"충남",1,0
20120217,"충남",2,2
20120217,"충북",1,0
20120217,"충북",2,0
20120218,"강원",1,2
20120218,"강원",2,1
20120218,"경기",1,3
20120218,"경기",2,5
20120218,"경남",1,0
20120218,"경남",2,1
20120218,"경북",1,1
20120218,"경북",2,4
20120218,"광주",1,1
20120218,"광주",2,0
20120218,"대구",1,2
20120218,"대구",2,1
20120218,"대전",1,0
20120218,"대전",2,0
20120218,"부산",1,2
20120218,"부산",2,0
20120218,"서울",1,2
20120218,"서울",2,1
20120218,"세종",1,0
20120218,"세종",2,0
20120218,"울산",1,0
20120218,"울산",2,1
20120218,"인천",1,2
20120218,"인천",2,4
20120218,"전남",1,0
20120218,"전남",2,0
20120218,"전북",1,1
20120218,"전북",2,1
20120218,"제주",1,0
20120218,"제주",2,0
20120218,"충남",1,1
20120218,"충남",2,0
20120218,"충북",1,1
20120218,"충북",2,2
20120219,"강원",1,0
20120219,"강원",2,3
20120219,"경기",1,9
20120219,"경기",2,8
20120219,"경남",1,4
20120219,"경남",2,4
20120219,"경북",1,0
20120219,"경북",2,0
20120219,"광주",1,0
20120219,"광주",2,1
20120219,"대구",1,3
20120219,"대구",2,0
20120219,"대전",1,1
20120219,"대전",2,0
20120219,"부산",1,0
20120219,"부산",2,0
20120219,"서울",1,3
20120219,"서울",2,1
20120219,"세종",1,0
20120219,"세종",2,0
20120219,"울산",1,0
20120219,"울산",2,1
20120219,"인천",1,1
20120219,"인천",2,2
20120219,"전남",1,1
20120219,"전남",2,2
20120219,"전북",1,1
20120219,"전북",2,1
20120219,"제주",1,0
20120219,"제주",2,0
20120219,"충남",1,0
20120219,"충남",2,0
20120219,"충북",1,0
20120219,"충북",2,0
20120220,"강원",1,1
20120220,"강원",2,1
20120220,"경기",1,5
20120220,"경기",2,4
20120220,"경남",1,2
20120220,"경남",2,3
20120220,"경북",1,1
20120220,"경북",2,1
20120220,"광주",1,0
20120220,"광주",2,0
20120220,"대구",1,0
20120220,"대구",2,1
20120220,"대전",1,0
20120220,"대전",2,1
20120220,"부산",1,2
20120220,"부산",2,1
20120220,"서울",1,7
20120220,"서울",2,3
20120220,"세종",1,0
20120220,"세종",2,1
20120220,"울산",1,1
20120220,"울산",2,0
20120220,"인천",1,2
20120220,"인천",2,3
20120220,"전남",1,4
20120220,"전남",2,5
20120220,"전북",1,0
20120220,"전북",2,3
20120220,"제주",1,0
20120220,"제주",2,0
20120220,"충남",1,3
20120220,"충남",2,3
20120220,"충북",1,1
20120220,"충북",2,2
20120221,"강원",1,1
20120221,"강원",2,0
20120221,"경기",1,7
20120221,"경기",2,3
20120221,"경남",1,2
20120221,"경남",2,3
20120221,"경북",1,4
20120221,"경북",2,2
20120221,"광주",1,0
20120221,"광주",2,1
20120221,"대구",1,0
20120221,"대구",2,2
20120221,"대전",1,1
20120221,"대전",2,0
20120221,"부산",1,1
20120221,"부산",2,0
20120221,"서울",1,3
20120221,"서울",2,2
20120221,"세종",1,0
20120221,"세종",2,0
20120221,"울산",1,1
20120221,"울산",2,2
20120221,"인천",1,0
20120221,"인천",2,0
20120221,"전남",1,5
20120221,"전남",2,2
20120221,"전북",1,1
20120221,"전북",2,2
20120221,"제주",1,0
20120221,"제주",2,0
20120221,"충남",1,2
20120221,"충남",2,2
20120221,"충북",1,1
20120221,"충북",2,1
20120222,"강원",1,1
20120222,"강원",2,1
20120222,"경기",1,5
20120222,"경기",2,9
20120222,"경남",1,0
20120222,"경남",2,5
20120222,"경북",1,3
20120222,"경북",2,4
20120222,"광주",1,1
20120222,"광주",2,0
20120222,"대구",1,0
20120222,"대구",2,0
20120222,"대전",1,0
20120222,"대전",2,1
20120222,"부산",1,6
20120222,"부산",2,2
20120222,"서울",1,2
20120222,"서울",2,4
20120222,"세종",1,0
20120222,"세종",2,0
20120222,"울산",1,1
20120222,"울산",2,1
20120222,"인천",1,3
20120222,"인천",2,0
20120222,"전남",1,0
20120222,"전남",2,2
20120222,"전북",1,2
20120222,"전북",2,2
20120222,"제주",1,1
20120222,"제주",2,0
20120222,"충남",1,1
20120222,"충남",2,0
20120222,"충북",1,2
20120222,"충북",2,1
20120223,"강원",1,0
20120223,"강원",2,1
20120223,"경기",1,11
20120223,"경기",2,4
20120223,"경남",1,0
20120223,"경남",2,3
20120223,"경북",1,0
20120223,"경북",2,3
20120223,"광주",1,1
20120223,"광주",2,2
20120223,"대구",1,1
20120223,"대구",2,1
20120223,"대전",1,2
20120223,"대전",2,0
20120223,"부산",1,5
20120223,"부산",2,1
20120223,"서울",1,1
20120223,"서울",2,2
20120223,"세종",1,0
20120223,"세종",2,0
20120223,"울산",1,1
20120223,"울산",2,0
20120223,"인천",1,2
20120223,"인천",2,0
20120223,"전남",1,0
20120223,"전남",2,3
20120223,"전북",1,1
20120223,"전북",2,1
20120223,"제주",1,0
20120223,"제주",2,0
20120223,"충남",1,3
20120223,"충남",2,3
20120223,"충북",1,0
20120223,"충북",2,0
20120224,"강원",1,0
20120224,"강원",2,3
20120224,"경기",1,4
20120224,"경기",2,2
20120224,"경남",1,2
20120224,"경남",2,2
20120224,"경북",1,2
20120224,"경북",2,3
20120224,"광주",1,1
20120224,"광주",2,1
20120224,"대구",1,1
20120224,"대구",2,2
20120224,"대전",1,0
20120224,"대전",2,0
20120224,"부산",1,3
20120224,"부산",2,1
20120224,"서울",1,0
20120224,"서울",2,4
20120224,"세종",1,0
20120224,"세종",2,0
20120224,"울산",1,0
20120224,"울산",2,1
20120224,"인천",1,1
20120224,"인천",2,1
20120224,"전남",1,3
20120224,"전남",2,0
20120224,"전북",1,2
20120224,"전북",2,1
20120224,"제주",1,0
20120224,"제주",2,1
20120224,"충남",1,3
20120224,"충남",2,2
20120224,"충북",1,1
20120224,"충북",2,4
20120225,"강원",1,1
20120225,"강원",2,3
20120225,"경기",1,2
20120225,"경기",2,4
20120225,"경남",1,0
20120225,"경남",2,1
20120225,"경북",1,0
20120225,"경북",2,1
20120225,"광주",1,0
20120225,"광주",2,1
20120225,"대구",1,2
20120225,"대구",2,1
20120225,"대전",1,0
20120225,"대전",2,2
20120225,"부산",1,1
20120225,"부산",2,2
20120225,"서울",1,4
20120225,"서울",2,1
20120225,"세종",1,0
20120225,"세종",2,0
20120225,"울산",1,1
20120225,"울산",2,0
20120225,"인천",1,2
20120225,"인천",2,2
20120225,"전남",1,1
20120225,"전남",2,0
20120225,"전북",1,3
20120225,"전북",2,0
20120225,"제주",1,1
20120225,"제주",2,0
20120225,"충남",1,2
20120225,"충남",2,0
20120225,"충북",1,2
20120225,"충북",2,2
20120226,"강원",1,0
20120226,"강원",2,1
20120226,"경기",1,7
20120226,"경기",2,1
20120226,"경남",1,1
20120226,"경남",2,2
20120226,"경북",1,3
20120226,"경북",2,1
20120226,"광주",1,0
20120226,"광주",2,0
20120226,"대구",1,2
20120226,"대구",2,0
20120226,"대전",1,1
20120226,"대전",2,1
20120226,"부산",1,1
20120226,"부산",2,1
20120226,"서울",1,4
20120226,"서울",2,2
20120226,"세종",1,0
20120226,"세종",2,0
20120226,"울산",1,0
20120226,"울산",2,0
20120226,"인천",1,0
20120226,"인천",2,2
20120226,"전남",1,0
20120226,"전남",2,1
20120226,"전북",1,0
20120226,"전북",2,2
20120226,"제주",1,0
20120226,"제주",2,0
20120226,"충남",1,1
20120226,"충남",2,0
20120226,"충북",1,0
20120226,"충북",2,2
20120227,"강원",1,1
20120227,"강원",2,1
20120227,"경기",1,4
20120227,"경기",2,2
20120227,"경남",1,3
20120227,"경남",2,2
20120227,"경북",1,2
20120227,"경북",2,2
20120227,"광주",1,0
20120227,"광주",2,1
20120227,"대구",1,0
20120227,"대구",2,1
20120227,"대전",1,1
20120227,"대전",2,2
20120227,"부산",1,4
20120227,"부산",2,3
20120227,"서울",1,6
20120227,"서울",2,3
20120227,"세종",1,0
20120227,"세종",2,0
20120227,"울산",1,1
20120227,"울산",2,0
20120227,"인천",1,2
20120227,"인천",2,1
20120227,"전남",1,1
20120227,"전남",2,0
20120227,"전북",1,1
20120227,"전북",2,1
20120227,"제주",1,0
20120227,"제주",2,0
20120227,"충남",1,0
20120227,"충남",2,1
20120227,"충북",1,0
20120227,"충북",2,0
20120228,"강원",1,1
20120228,"강원",2,3
20120228,"경기",1,9
20120228,"경기",2,5
20120228,"경남",1,3
20120228,"경남",2,3
20120228,"경북",1,3
20120228,"경북",2,2
20120228,"광주",1,1
20120228,"광주",2,1
20120228,"대구",1,1
20120228,"대구",2,1
20120228,"대전",1,1
20120228,"대전",2,3
20120228,"부산",1,3
20120228,"부산",2,1
20120228,"서울",1,1
20120228,"서울",2,5
20120228,"세종",1,0
20120228,"세종",2,0
20120228,"울산",1,1
20120228,"울산",2,1
20120228,"인천",1,0
20120228,"인천",2,0
20120228,"전남",1,2
20120228,"전남",2,3
20120228,"전북",1,1
20120228,"전북",2,1
20120228,"제주",1,0
20120228,"제주",2,0
20120228,"충남",1,0
20120228,"충남",2,1
20120228,"충북",1,2
20120228,"충북",2,0
20120229,"강원",1,0
20120229,"강원",2,3
20120229,"경기",1,5
20120229,"경기",2,8
20120229,"경남",1,1
20120229,"경남",2,0
20120229,"경북",1,1
20120229,"경북",2,1
20120229,"광주",1,0
20120229,"광주",2,1
20120229,"대구",1,0
20120229,"대구",2,1
20120229,"대전",1,0
20120229,"대전",2,0
20120229,"부산",1,1
20120229,"부산",2,1
20120229,"서울",1,4
20120229,"서울",2,4
20120229,"세종",1,0
20120229,"세종",2,0
20120229,"울산",1,0
20120229,"울산",2,0
20120229,"인천",1,2
20120229,"인천",2,1
20120229,"전남",1,1
20120229,"전남",2,2
20120229,"전북",1,2
20120229,"전북",2,1
20120229,"제주",1,0
20120229,"제주",2,0
20120229,"충남",1,0
20120229,"충남",2,0
20120229,"충북",1,1
20120229,"충북",2,2
20120301,"강원",1,0
20120301,"강원",2,1
